pair_nums,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
495,6.0,7.0,2.0,6.0,6.0,7.0,7.0,5.0,1.0,7.0,7.0,1.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,5.0,7.0,7.0,3.0,4.0,3.0,7.0,7.0,3.0,7.0,1.0,6.0,6.0,7.0,7.0,5.0,1.0,4.0,2.0,4.0,6.0,6.0,4.0,1.0,7.0,5.0,3.0,7.0,5.0,5.0,4.0,5.0,7.0,5.0,6.0,7.0,2.0,2.0,4.0,5.0,5.0
496,5.0,5.0,2.0,4.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,6.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,6.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0
497,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
498,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,4.0,7.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,7.0,4.0
499,5.0,5.0,1.0,4.0,5.0,6.0,3.0,3.0,2.0,5.0,6.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,6.0,5.0,7.0,3.0,2.0,6.0,4.0,3.0,4.0,7.0,2.0,1.0,1.0,6.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,6.0,3.0,3.0,6.0,2.0,4.0,2.0,3.0,4.0
500,6.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,7.0,7.0,4.0,5.0,6.0,6.0,5.0,4.0,7.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
501,6.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,6.0,2.0,3.0,5.0,4.0,3.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0
502,5.0,4.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,5.0,3.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,6.0,7.0,7.0,3.0,5.0,7.0,4.0,5.0,6.0,7.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,6.0,6.0,5.0,6.0,3.0,3.0,5.0,5.0,6.0
503,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0
504,5.0,5.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,7.0,3.0,2.0,2.0,1.0,3.0,4.0,6.0,3.0,1.0,5.0,5.0,6.0,3.0,5.0,7.0,6.0,3.0,5.0,7.0,1.0,6.0,3.0,5.0,4.0,6.0,2.0,2.0,3.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,5.0,5.0,7.0,6.0,6.0,7.0,4.0,5.0,3.0,6.0,4.0
505,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,7.0,1.0,2.0,4.0,3.0,1.0,2.0,6.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0
506,6.0,7.0,3.0,4.0,5.0,7.0,3.0,4.0,6.0,7.0,5.0,6.0,2.0,4.0,6.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,7.0,4.0,2.0,6.0,4.0,4.0,6.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,6.0,2.0,3.0,3.0,4.0,2.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,2.0
507,5.0,4.0,3.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,5.0,6.0,6.0,3.0,2.0,7.0,4.0,2.0,3.0,3.0,2.0,6.0,6.0,5.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,2.0,2.0,2.0,6.0,2.0,3.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,5.0,6.0,3.0
508,7.0,4.0,2.0,6.0,6.0,6.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,5.0,4.0,7.0,7.0,7.0,5.0,4.0,7.0,5.0,5.0,5.0,7.0,4.0,7.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,6.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
509,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
510,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0
511,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0
512,5.0,4.0,2.0,3.0,4.0,5.0,1.0,3.0,3.0,5.0,6.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,6.0,3.0,2.0,6.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,6.0,6.0,5.0,3.0,6.0,2.0,4.0,1.0,6.0,5.0
513,5.0,2.0,1.0,7.0,4.0,6.0,5.0,4.0,3.0,5.0,7.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,6.0,7.0,6.0,5.0,3.0,7.0,7.0,2.0,4.0,7.0,3.0,4.0,3.0,6.0,4.0,3.0,3.0,2.0,1.0,5.0,6.0,3.0,2.0,3.0,3.0,2.0,3.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,5.0
514,4.0,3.0,1.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,5.0,1.0,2.0,5.0,5.0,2.0,3.0,6.0,3.0,6.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0
515,5.0,3.0,1.0,5.0,4.0,5.0,4.0,6.0,1.0,6.0,3.0,4.0,2.0,1.0,1.0,3.0,6.0,4.0,2.0,4.0,6.0,7.0,3.0,3.0,7.0,3.0,3.0,5.0,6.0,2.0,5.0,2.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,7.0,6.0,5.0,5.0,4.0,6.0,7.0,7.0,5.0,4.0,5.0,3.0,5.0,3.0
516,6.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,6.0,6.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,7.0,5.0,2.0,3.0,4.0,6.0,3.0,3.0,6.0,2.0,3.0,4.0,5.0,6.0,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0,4.0,6.0,3.0,3.0,3.0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0
517,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,5.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,2.0,4.0,4.0
518,5.0,5.0,1.0,5.0,6.0,7.0,5.0,5.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,7.0,5.0,3.0,1.0,7.0,1.0,5.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,6.0,4.0,3.0,7.0,2.0,3.0,3.0,5.0,2.0
519,5.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,4.0,3.0,3.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0
520,5.0,6.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,7.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,7.0,6.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0
521,5.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,6.0,7.0,7.0,1.0,3.0,3.0,6.0,4.0,3.0,6.0,3.0,7.0,4.0,7.0,6.0,5.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,5.0,3.0,4.0,6.0,3.0,3.0,4.0,6.0,6.0,6.0,6.0,7.0,3.0,1.0,4.0,5.0,6.0
522,5.0,6.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,3.0,6.0,3.0,4.0,4.0,4.0,5.0,6.0,7.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,4.0,6.0,5.0,7.0,6.0,5.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0
523,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0
524,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,7.0,4.0,5.0,3.0,5.0,5.0,3.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,6.0,3.0,3.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,5.0,7.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0
525,5.0,5.0,1.0,4.0,6.0,7.0,2.0,4.0,3.0,6.0,7.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,6.0,7.0,7.0,4.0,3.0,7.0,5.0,3.0,6.0,7.0,2.0,6.0,4.0,6.0,6.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,6.0,4.0,5.0,6.0,7.0,5.0,5.0,7.0,4.0,3.0,2.0,3.0,3.0
526,4.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,6.0,6.0,2.0,3.0,3.0,5.0,2.0,3.0,6.0,1.0,6.0,3.0,5.0,6.0,5.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,6.0,3.0,4.0,5.0,5.0,7.0,5.0,7.0,1.0,3.0,3.0,5.0,3.0
527,5.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,1.0,5.0,5.0,7.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,6.0,5.0
528,5.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,7.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0
529,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,6.0,4.0,2.0,2.0,2.0,6.0,4.0,7.0,5.0,5.0,7.0,7.0,7.0,5.0,3.0,7.0,4.0,4.0,7.0,7.0,3.0,6.0,5.0,7.0,6.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,4.0,6.0,6.0,3.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,7.0,6.0
530,6.0,6.0,3.0,4.0,4.0,6.0,4.0,5.0,3.0,5.0,6.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,6.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
531,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,2.0,1.0,5.0,2.0,1.0,6.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0
532,6.0,6.0,3.0,6.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,6.0,4.0,3.0,3.0,6.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0
533,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0
534,3.0,3.0,3.0,3.0,3.0,5.0,6.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,3.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,5.0,5.0,2.0,2.0,4.0,4.0,6.0,5.0,3.0,3.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,6.0,5.0,6.0,5.0,6.0,3.0,4.0,5.0,6.0,4.0
535,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,7.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,7.0,2.0,1.0,7.0,1.0,2.0,2.0,3.0,1.0
536,5.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,7.0,4.0,2.0,6.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,6.0,3.0,2.0,3.0,3.0,7.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,4.0
537,6.0,6.0,3.0,4.0,4.0,6.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,3.0,5.0,6.0,4.0,6.0,4.0,5.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,6.0,7.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0
538,6.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,6.0,6.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0
539,3.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,6.0,1.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0
540,5.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,6.0,6.0,3.0,2.0,3.0,6.0,5.0,3.0,7.0,2.0,4.0,4.0,6.0,6.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0
541,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,6.0,5.0,2.0,1.0,7.0,4.0,2.0,3.0,6.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0
542,6.0,6.0,4.0,6.0,5.0,5.0,4.0,3.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,6.0,3.0,3.0,5.0,5.0,2.0,5.0,7.0,2.0,5.0,7.0,6.0,4.0,5.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,2.0,6.0,2.0,6.0,7.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0
543,4.0,4.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,6.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
544,5.0,5.0,3.0,4.0,5.0,4.0,7.0,5.0,3.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,5.0,7.0,6.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0
545,6.0,6.0,3.0,5.0,6.0,4.0,4.0,3.0,2.0,6.0,4.0,4.0,2.0,2.0,4.0,3.0,6.0,4.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,5.0,2.0,4.0,6.0,5.0,6.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,6.0,4.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0
546,2.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,6.0,6.0,1.0,2.0,3.0,7.0,3.0,2.0,7.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,4.0,2.0
547,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,4.0,5.0,6.0,5.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0
548,7.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,6.0,6.0,3.0,4.0,4.0,6.0,3.0,3.0,5.0,2.0,4.0,3.0,7.0,5.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0
549,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,6.0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0
550,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0
551,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0
